setID	setSize	setScore	setP	setQ	setName	setID.orig
1170	22	5.06346647489791	0.0630936906309369	1	ZBP1(DAI) mediated induction of type I IFNs	576256
426	155	25.2144463546493	0.0635936406359364	1	Peptide ligand-binding receptors	106358
331	30	6.54579986649089	0.0638936106389361	1	Formation of Fibrin Clot (Clotting Cascade)	106057
1340	16	3.93890189877322	0.0651934806519348	1	Scavenging by Class A Receptors	833814
1171	18	4.30686374005945	0.0675932406759324	1	RIP-mediated NFkB activation via ZBP1	576258
1049	139	22.7930769206877	0.0683931606839316	1	Influenza A	217173
427	48	9.22230646776875	0.0702929707029297	1	Chemokine receptors bind chemokines	106359
12	46	8.93267135517811	0.0705929407059294	1	Steroid hormone biosynthesis	82940
1285	50	9.44151122732349	0.0735926407359264	1	Assembly of collagen fibrils and other multimeric structures	730306
388	10	2.81034355573297	0.0737926207379262	1	Gamma-carboxylation, transport, and amino-terminal cleavage of proteins	106232
1022	26	5.60327082622018	0.0748925107489251	1	Matrix Metalloproteinases	198900
131	36	7.2646355980046	0.0755924407559244	1	Amyotrophic lateral sclerosis (ALS)	83099
555	192	29.8374714230116	0.0765923407659234	1	G alpha (i) signalling events	119550
908	64	11.5442957044328	0.0771922807719228	1	GPCRs, Other	198765
351	41	7.9972246811905	0.077992200779922	1	Lipid digestion, mobilization, and transport	106111
706	22	4.87491393650271	0.0794920507949205	1	Syndecan-4-mediated signaling events	138064
1074	140	22.5890875365604	0.0794920507949205	1	Herpes simplex infection	377873
390	15	3.59976205444849	0.0832916708329167	1	Synthesis of glycosylphosphatidylinositol (GPI)	106238
1261	15	3.59729742997554	0.083991600839916	1	STING mediated induction of host immune responses	685548
964	19	4.22806716917951	0.0884911508849115	1	Folate Metabolism	198833
405	11	2.83432561450784	0.0885911408859114	1	Purine catabolism	106276
1342	11	2.83694115851536	0.0885911408859114	1	DEx/H-box helicases activate type I IFN and inflammatory cytokines production	833822
107	14	3.36240653097006	0.0891910808919108	1	Renin-angiotensin system	83075
55	26	5.43050721147761	0.0892910708929107	1	Nicotinate and nicotinamide metabolism	83014
156	28	5.79418142721855	0.0892910708929107	1	Graft-versus-host disease	83124
926	14	3.3472134169448	0.0910908909109089	1	TCA Cycle	198787
389	23	4.87889578920505	0.0930906909309069	1	Post-translational modification: synthesis of GPI-anchored proteins	106236
847	13	3.12195272136463	0.0948905109489051	1	TRAF3-dependent IRF activation pathway	187098
599	23	4.83789745304373	0.0976902309769023	1	IL12 signaling mediated by STAT4	137936
335	82	13.7388614427757	0.0980901909809019	1	Cell surface interactions at the vascular wall	106062
132	133	21.0834722544782	0.0984901509849015	1	Huntington's disease	83100
1218	11	2.75083475646614	0.0984901509849015	1	Keratan sulfate degradation	645303
155	29	5.8436737476946	0.0985901409859014	1	Allograft rejection	83123
130	95	15.636443511872	0.1003899610039	1	Parkinson's disease	83098
365	26	5.28650173726422	0.101989801019898	1	Lipoprotein metabolism	106156
364	10	2.5640789619637	0.104189581041896	1	Androgen biosynthesis	106154
1268	14	3.21123685881924	0.105689431056894	1	Metabolism of Angiotensinogen to Angiotensins	685555
64	53	9.36181788217477	0.107489251074893	1	Drug metabolism - cytochrome P450	83032
1169	53	9.35103028745854	0.107789221077892	1	Cytosolic sensors of pathogen-associated DNA	576255
385	38	7.11650022795882	0.108189181081892	1	Metabolism of non-coding RNA*	106228
278	364	51.8889475445144	0.10988901109889	1	Generic Transcription Pathway	105938
100	78	12.9132943428059	0.11008899110089	1	ECM-receptor interaction	83068
901	38	7.06544081487508	0.111488851114889	1	Fat digestion and absorption	194385
1371	30	5.8436737476946	0.113088691130887	1	Allograft Rejection	920963
959	67	11.3040556133774	0.113588641135886	1	Selenium Pathway	198825
120	41	7.47477640668641	0.116888311168883	1	Taste transduction	83088
1004	46	8.20816023095064	0.118388161183882	1	Complement and Coagulation Cascades	198880
154	55	9.48050792075612	0.118988101189881	1	Systemic lupus erythematosus	83122
440	892	120.192187139606	0.118988101189881	1	Immune System	106386
1180	14	3.09482281765095	0.11958804119588	1	Pre-NOTCH Processing in Golgi	576268
1275	14	3.08909471500735	0.12038796120388	1	Deregulation of Rab and Rab Effector Genes in Bladder Cancer	698757
457	33	6.22673927759863	0.12048795120488	1	Downstream TCR signaling	106418
127	33	6.21669309062688	0.121687831216878	1	Type I diabetes mellitus	83095
453	49	8.55296575513343	0.123587641235876	1	TCR signaling	106414
1037	22	4.38308283738277	0.126187381261874	1	Vitamin digestion and absorption	199556
1353	19	3.85880269447946	0.129087091290871	1	Citrate cycle (TCA cycle, Krebs cycle)	855811
736	15	3.18721762159987	0.13018698130187	1	glutathione-mediated detoxification I	142435
269	16	3.3472134169448	0.132586741325867	1	Citric acid cycle (TCA cycle)	105919
1205	80	12.8308255182214	0.133886611338866	1	Collagen formation	645288
1035	34	6.21284434680173	0.137486251374863	1	Type II interferon signaling (IFNG)	198918
408	20	3.94952643714788	0.139286071392861	1	Metabolism of porphyrins	106325
1128	30	5.58423163701428	0.14008599140086	1	Beta defensins	530759
355	22	4.26156529236122	0.141185881411859	1	Peroxisomal lipid metabolism	106136
733	10	2.29705709126639	0.142385761423858	1	triacylglycerol degradation	142418
1229	10	2.28715367189379	0.143585641435856	1	Synthesis of PE	645316
450	29	5.38519241563763	0.143785621437856	1	Complement cascade	106405
27	43	7.42619417731351	0.148085191480852	1	Starch and sucrose metabolism	82974
173	41	7.07950778739172	0.14978502149785	1	Apoptotic execution phase	105677
933	23	4.31521264512963	0.152984701529847	1	Cytokines and Inflammatory Response	198794
332	16	3.2060469433217	0.154084591540846	1	Intrinsic Pathway	106059
631	44	7.50482502779348	0.156084391560844	1	Caspase cascade in apoptosis	137974
1020	15	3.00588778373517	0.156284371562844	1	Estrogen metabolism	198898
65	35	6.15432090216053	0.15988401159884	1	Drug metabolism - other enzymes	83033
569	47	7.84133917386551	0.162383761623838	1	Cytosolic DNA-sensing pathway	125137
175	10	2.17908019859895	0.162983701629837	1	Caspase-mediated cleavage of cytoskeletal proteins	105679
1058	41	6.94934708069206	0.163183681631837	1	Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways	366164
1178	38	6.53835332402326	0.163183681631837	1	Pre-NOTCH Expression and Processing	576265
1085	10	2.17722507616183	0.163283671632837	1	Glycosaminoglycan biosynthesis, heparan sulfate backbone	413365
539	19	3.6067326434539	0.168283171682832	1	Other semaphorin interactions	119526
68	59	9.45835176520956	0.168983101689831	1	Ribosome	83036
1137	21	3.91661098346822	0.169483051694831	1	heparan sulfate biosynthesis	545278
20	25	4.51713450850522	0.17028297170283	1	Histidine metabolism	82958
1041	31	5.46764177346517	0.17028297170283	1	Meiotic recombination	205242
360	14	2.76646748922661	0.171982801719828	1	Synthesis of bile acids and bile salts via 24-hydroxycholesterol	106147
266	16	3.0722676823851	0.172182781721828	1	Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	105908
271	10	2.12741267568629	0.172882711728827	1	Formation of ATP by chemiosmotic coupling	105922
931	35	6.00472756089622	0.175782421757824	1	NOD pathway	198792
39	22	3.99578140361983	0.178482151784822	1	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	82988
429	12	2.4410071869135	0.179382061793821	1	Serotonin receptors	106368
739	18	3.37626683334663	0.18018198180182	1	TCA cycle II (eukaryotic)	142463
1140	12	2.43491279340379	0.180581941805819	1	NAD salvage pathway II	545284
359	19	3.52700244846972	0.182781721827817	1	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol	106146
1242	11	2.24419787376651	0.183581641835816	1	Reversible hydration of carbon dioxide	645352
1038	77	11.8284259550406	0.184281571842816	1	Rheumatoid arthritis	200309
1337	35	5.90927812027237	0.186081391860814	1	Non-integrin membrane-ECM interactions	833810
433	10	2.06260964735648	0.186981301869813	1	P2Y receptors	106374
176	10	2.04724316514664	0.189481051894811	1	Apoptosis induced DNA fragmentation*	105682
402	32	5.44346941136827	0.191980801919808	1	Purine metabolism	106265
1310	60	9.37747413486714	0.192380761923808	1	Regulation of PLK1 Activity at G2/M Transition	771569
1317	77	11.7163930068913	0.194180581941806	1	Diseases associated with visual transduction*	771581
820	52	8.18325587395014	0.202679732026797	1	Notch signaling pathway	169345
1002	12	2.31215799488774	0.204179582041796	1	Serotonin Receptor 2 and ELK-SRF/GATA4 signaling	198878
787	226	31.6652547911159	0.204279572042796	1	Post-translational protein modification	161012
387	25	4.27139947822592	0.205379462053795	1	PTM: gamma carboxylation, hypusine formation and arylsulfatase activation	106231
1334	22	3.78447565548665	0.213678632136786	1	Reproduction*	833796
341	27	4.51955095623621	0.217378262173783	1	Transport of Ribonucleoproteins into the Host Nucleus	106073
380	27	4.51955095623621	0.217378262173783	1	Regulation of Glucokinase by Glucokinase Regulatory Protein	106203
557	51	7.89199959686549	0.218778122187781	1	Costimulation by the CD28 family	119552
233	11	2.07820959259339	0.21957804219578	1	CDC6 association with the ORC:origin complex	105823
57	13	2.39099299435222	0.221377862213779	1	Folate biosynthesis	83018
994	10	1.90944151707138	0.223477652234777	1	Nucleotide GPCRs	198869
883	11	2.05231971115879	0.224977502249775	1	Platelet sensitization by LDL	187204
1358	11	2.04731142384876	0.225977402259774	1	Glycogen synthesis	905990
8	20	3.41392813609257	0.226377362263774	1	Fatty acid elongation	82934
61	14	2.50594731986583	0.229177082291771	1	Nitrogen metabolism	83025
1335	31	5.01599724892637	0.231076892310769	1	Nuclear Pore Complex (NPC) Disassembly	833803
441	454	60.5730950154391	0.231176882311769	1	Innate Immune System	106387
1105	31	5.00703265854361	0.232576742325767	1	Meiotic synapsis	477134
345	28	4.55715698179919	0.233976602339766	1	Export of Viral Ribonucleoproteins from Nucleus*	106080
396	76	11.1859838134787	0.234276572342766	1	Metabolism of vitamins and cofactors*	106249
1059	27	4.40412612748675	0.234276572342766	1	NOD1/2 Signaling Pathway	366165
948	86	12.5303815789425	0.235476452354765	1	Cell cycle	198811
1343	11	2.01112730269112	0.235976402359764	1	Regulation of innate immune responses to cytosolic DNA	833823
36	18	3.04048154896529	0.237176282371763	1	Glycosaminoglycan biosynthesis - heparan sulfate / heparin	82984
13	93	13.446099802728	0.238776122387761	1	Oxidative phosphorylation	82942
311	28	4.51955095623621	0.239376062393761	1	Vpr-mediated nuclear import of PICs	106013
313	28	4.51955095623621	0.239376062393761	1	Nuclear import of Rev protein	106015
1136	16	2.73804335301983	0.24027597240276	1	heparan sulfate biosynthesis (late stages)	545274
691	14	2.45358279087606	0.241675832416758	1	PDGFR-alpha signaling pathway	138049
315	18	3.01303397522908	0.242675732426757	1	The role of Nef in HIV-1 replication and disease pathogenesis	106019
1299	93	13.4005167624743	0.243275672432757	1	Spinal Cord Injury	739007
428	35	5.49719755309859	0.243975602439756	1	Amine ligand-binding receptors	106363
846	61	9.04882075290359	0.244475552444756	1	RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways	187097
404	12	2.12531570394175	0.245275472452755	1	Purine salvage	106273
1363	12	2.12034023895751	0.246175382461754	1	Formation of Senescence-Associated Heterochromatin Foci (SAHF)	905995
129	126	17.7553538571208	0.246375362463754	1	Alzheimer's disease	83097
749	117	16.5175795194553	0.247575242475752	1	Phagosome	153910
70	30	4.75773309967669	0.24967503249675	1	Basal transcription factors	83038
190	71	10.3754855553847	0.24987501249875	1	Phase II conjugation	105721
1339	49	7.40352459870842	0.24997500249975	1	ECM proteoglycans	833812
826	58	8.57241518368162	0.251274872512749	1	Validated targets of C-MYC transcriptional activation	169351
586	52	7.76530624006841	0.252874712528747	1	IL12-mediated signaling events	137922
1322	11	1.9489984660865	0.253174682531747	1	Scavenging of heme from plasma	771600
1057	22	3.54379657567787	0.258374162583742	1	Antigen Presentation: Folding, assembly and peptide loading of class I MHC	366163
1086	12	2.06273961232912	0.25957404259574	1	beta-Oxidation	413381
397	11	1.92131614760968	0.26047395260474	1	Vitamin B5 (pantothenate) metabolism	106254
358	22	3.52700244846972	0.261073892610739	1	Synthesis of bile acids and bile salts	106145
153	39	5.88626814654477	0.264573542645735	1	Autoimmune thyroid disease	83121
432	14	2.34060014421741	0.267073292670733	1	Nucleotide-like (purinergic) receptors	106373
718	45	6.72858534075141	0.267373262673733	1	Coregulation of Androgen receptor activity	138085
1378	10	1.73856753515863	0.268473152684732	1	Dopamine metabolism	920995
604	20	3.16987854285282	0.27027297270273	1	Calcium signaling in the CD4+ TCR pathway	137941
1274	15	2.46143201358287	0.272772722727727	1	Drug Induction of Bile Acid Pathway	698755
1156	11	1.86480612005848	0.273872612738726	1	melatonin degradation I	545356
1083	14	2.3132190922689	0.274272572742726	1	N-glycan precursor biosynthesis	413361
94	43	6.38789529203168	0.274772522747725	1	Notch signaling pathway	83062
1316	22	3.4485551908095	0.275272472752725	1	Role of phospholipids in phagocytosis	771580
409	11	1.85801902678736	0.275572442755724	1	Heme biosynthesis	106326
210	10	1.70992728964233	0.277372262773723	1	E2F-enabled inhibition of pre-replication complex formation	105781
1089	11	1.84500048399155	0.278772122787721	1	Bile acid biosynthesis, cholesterol => cholate/chenodeoxycholate	413432
288	31	4.71457053295889	0.28027197280272	1	Transport of Mature mRNAs Derived from Intronless Transcripts*	105961
978	71	10.1313948992825	0.28047195280472	1	G Protein Signaling Pathways	198849
1062	221	29.758955296112	0.281971802819718	1	Cytokine Signaling in Immune system	366171
1013	10	1.69260113176815	0.283871612838716	1	Homologous recombination	198890
953	16	2.55386530069492	0.285571442855714	1	Mitochondrial LC-Fatty Acid Beta-Oxidation	198817
822	33	4.95562200550925	0.285871412858714	1	Notch-mediated HES/HEY network	169347
1207	77	10.8835253501171	0.285871412858714	1	MHC class II antigen presentation	645290
361	10	1.68200196447818	0.287471252874713	1	Synthesis of bile acids and bile salts via 27-hydroxycholesterol	106148
824	26	3.93336725699228	0.289171082891711	1	Validated transcriptional targets of AP1 family members Fra1 and Fra2	169349
1102	16	2.53318290403496	0.291170882911709	1	Signaling by NODAL	477130
939	27	4.05707144040562	0.292670732926707	1	Ovarian Infertility Genes	198801
78	21	3.19812204262487	0.293770622937706	1	Homologous recombination	83046
794	11	1.77706593592072	0.297770222977702	1	Highly calcium permeable postsynaptic nicotinic acetylcholine receptors	161032
853	52	7.46611141695881	0.297770222977702	1	Interferon alpha/beta signaling	187104
900	32	4.75451498796585	0.297970202979702	1	African trypanosomiasis	194384
174	30	4.45845300171068	0.298270172982702	1	Apoptotic cleavage of cellular proteins	105678
208	27	4.02351500924069	0.2995700429957	1	Activation of the pre-replicative complex	105777
58	50	7.1638932639627	0.300869913008699	1	Retinol metabolism	83020
75	27	4.0022022583882	0.302869713028697	1	Base excision repair	83043
1079	12	1.90004979632568	0.303369663033697	1	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	413348
186	14	2.18773670805084	0.304169583041696	1	Xenobiotics	105703
851	23	3.44640436629551	0.304369563043696	1	Negative regulators of RIG-I/MDA5 signaling	187102
530	54	7.64817574745265	0.304469553044696	1	RIG-I-like receptor signaling pathway	117292
223	14	2.17969460633339	0.306369363063694	1	Polo-like kinase mediated events	105806
1250	32	4.7089503292777	0.306469353064694	1	TWEAK Signaling Pathway	672452
312	31	4.55715698179919	0.306569343065693	1	Interactions of Rev with host cellular proteins*	106014
720	10	1.61996788693837	0.306769323067693	1	colanic acid building blocks biosynthesis	142203
1355	45	6.46751724264144	0.307069293070693	1	Fatty acid metabolism	868084
674	38	5.51403794983617	0.307269273072693	1	Ceramide signaling pathway	138023
204	24	3.55393437114569	0.311268873112689	1	G1 Phase*	105766
316	12	1.8653181311929	0.312868713128687	1	Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters	106021
310	31	4.51955095623621	0.313168683131687	1	Interactions of Vpr with host cellular proteins	106011
86	104	14.1453028539116	0.315868413158684	1	Cell cycle	83054
338	23	3.39136748450748	0.316168383161684	1	Basigin interactions	106065
575	66	9.15135005319406	0.316568343165683	1	CXCR4-mediated signaling events	137910
590	11	1.7143370154382	0.318468153184682	1	Arf1 pathway	137927
649	30	4.33685607286707	0.319368063193681	1	HIV-1 Nef: Negative effector of Fas and TNF-alpha	137995
1147	11	1.70612307707628	0.321867813218678	1	bile acid biosynthesis, neutral pathway	545316
377	42	5.93637884770667	0.322967703229677	1	Hexose transport	106198
493	15	2.24561167285703	0.323367663233677	1	DARPP-32 events	106501
225	48	6.74272647994744	0.323967603239676	1	Loss of proteins required for interphase microtubule organizationÂ from the centrosome*	105810
287	43	6.07457441809868	0.324767523247675	1	Transport of Mature Transcript to Cytoplasm*	105959
1219	37	5.25947039162467	0.327267273272673	1	Heparan sulfate/heparin (HS-GAG) metabolism	645304
1122	43	6.03876152670006	0.329467053294671	1	O-linked glycosylation of mucins	530747
2	27	3.85880269447946	0.332866713328667	1	Citrate cycle (TCA cycle)	82927
1385	21	3.00368032913286	0.335266473352665	1	Detoxification of Reactive Oxygen Species	941400
735	16	2.33146454658726	0.337666233376662	1	fatty acid beta-oxidation I	142421
737	10	1.51004256742469	0.34006599340066	1	nicotine degradation IV	142437
56	17	2.47065040186901	0.341665833416658	1	Pantothenate and CoA biosynthesis	83015
814	13	1.91327206309925	0.343265673432657	1	Organic cation/anion/zwitterion transport	161072
840	16	2.31217846558435	0.343865613438656	1	IKK complex recruitment mediated by RIP1	187090
998	22	3.11007567038428	0.346465353464654	1	Fatty Acid Biosynthesis	198873
793	12	1.74953640976256	0.347365263473653	1	Presynaptic nicotinic acetylcholine receptors	161028
907	13	1.8965403917464	0.347565243475652	1	ACE Inhibitor Pathway	198763
637	24	3.37402270335568	0.347765223477652	1	Reelin signaling pathway	137980
357	30	4.18069003164234	0.350764923507649	1	Bile acid and bile salt metabolism	106144
299	22	3.08423909119239	0.352264773522648	1	Cytosolic tRNA aminoacylation	105981
759	87	11.6772264950124	0.353064693530647	1	Mitotic G2-G2/M phases*	160942
1149	22	3.07514826124159	0.353964603539646	1	D-myo-inositol (1,4,5)-trisphosphate biosynthesis	545326
1157	13	1.86480612005848	0.357664233576642	1	superpathway of melatonin degradation	545359
1001	16	2.25216153298224	0.358464153584642	1	Apoptosis Modulation by HSP70	198877
169	10	1.43553290318169	0.363263673632637	1	Caspase-8 activation*	105654
1019	61	8.17143502852602	0.365063493650635	1	Peptide GPCRs	198897
410	34	4.62002437187513	0.371262873712629	1	Pyruvate metabolism and Citric Acid (TCA) cycle	106327
329	11	1.55034540663658	0.371362863713629	1	GRB2:SOS provides linkage to MAPK signaling for Integrins	106055
1362	34	4.61819375006927	0.371462853714629	1	DNA Damage/Telomere Stress Induced Senescence	905994
677	34	4.6166564158566	0.371562843715628	1	Regulation of Androgen receptor activity	138027
819	18	2.487162850424	0.371962803719628	1	C-MYC pathway	169344
379	37	4.99631869932427	0.373662633736626	1	Glucose transport	106200
598	35	4.74152344399969	0.374262573742626	1	FOXM1 transcription factor network	137935
688	14	1.94931970393899	0.374762523747625	1	Syndecan-1-mediated signaling events	138046
1284	15	2.06297756168383	0.374762523747625	1	2-Oxocarboxylic acid metabolism	714485
83	223	28.7997880480479	0.375262473752625	1	Cytokine-cytokine receptor interaction	83051
1054	465	59.1021210574572	0.380861913808619	1	Adaptive Immune System	366160
1333	23	3.08535122551603	0.382161783821618	1	The phototransduction cascade*	833793
330	11	1.51273937252297	0.383761623837616	1	p130Cas linkage to MAPK signaling for integrins	106056
663	29	3.87624807933423	0.385261473852615	1	CXCR3-mediated signaling events	138011
700	48	6.32438771648016	0.387961203879612	1	BCR signaling pathway	138058
1134	18	2.41694477094563	0.389261073892611	1	ATF4 activates genes	530772
276	17	2.27360982312847	0.389461053894611	1	Gap junction assembly	105928
200	34	4.52247307075285	0.390560943905609	1	Activation of ATR in response to replication stress	105754
1179	26	3.44353050637231	0.392060793920608	1	Pre-NOTCH Transcription and Translation	576266
53	18	2.40468582904391	0.392160783921608	1	One carbon pool by folate	83008
481	22	2.91367532170481	0.395160483951605	1	CaM pathway*	106468
363	25	3.28815506875828	0.396860313968603	1	Metabolism of steroid hormones and vitamin D	106150
697	43	5.62959277501551	0.397460253974603	1	TCR signaling in naive CD8+ T cells	138055
1213	92	11.9176998688368	0.397760223977602	1	Glycosaminoglycan metabolism*	645297
261	12	1.60463577987106	0.398260173982602	1	Association of licensing factors with the pre-replicative complex	105900
849	26	3.41780021745895	0.399260073992601	1	TRAF6 mediated IRF7 activation	187100
776	14	1.85245897800356	0.401559844015598	1	Synthesis of very long-chain fatty acyl-CoAs	160978
1018	12	1.58924105302735	0.403259674032597	1	TP53 network	198896
279	12	1.58201127582472	0.405159484051595	1	Notch-HLH transcription pathway	105939
1221	19	2.48882456595303	0.407259274072593	1	HS-GAG biosynthesis	645306
451	13	1.70250486859528	0.40995900409959	1	Initial triggering of complement	106406
1184	22	2.84971244169186	0.411158884111589	1	Signaling by NOTCH2	576272
35	13	1.69488025998436	0.411958804119588	1	Glycosaminoglycan biosynthesis - keratan sulfate	82983
