objID	objStat	objName	chr	startpos	endpos	strand	treesize	usedseqlength	branchlength	genelength
24149	0.0531829513781267	ZNF318	6	43336070	43369443	-1	9	2197	0.020216	33374
9547	0	CXCL14	5	135570679	135579279	-1	6	111	0.022687	8601
4714	1.31301644351143	NDUFB8	10	100523729	100529923	-1	10	186	0.07213	6195
80010	1.23797949384489	RMI1	9	83980720	84004074	1	8	625	0.028305	23355
79109	0	MAPKAP1	9	125437394	125707234	-1	8	522	0.010965	269841
6811	0.447263898540745	STX5	11	62806860	62832091	-1	7	355	0.010919	25232
7453	0	WARS	14	100333788	100376343	-1	6	471	0.010986	42556
51316	0.389972982238764	PLAC8	4	83090048	83114758	-1	7	115	0.089412	24711
5692	0.0118861542166182	PSMB4	1	151399565	151401936	1	8	264	0.036775	2372
2178	0	FANCE	6	35452339	35467141	1	7	536	0.033461	14803
3364	2.13897965934406	HUS1	7	47963285	47979625	-1	8	280	0.034168	16341
2821	0	GPI	19	34364740	34402413	1	7	558	0.023209	37674
51079	0	NDUFA13	19	19516210	19528204	1	5	144	0.091421	11995
56937	0	PMEPA1	20	57648392	57711536	-1	8	252	0.03095	63145
8992	0.00579020153518107	ATP6V0E1	5	172983760	173034897	1	8	81	0.018289	51138
23643	0	LY96	8	73991329	74029079	1	8	160	0.074122	37751
8564	0.33223659914751	KMO	1	241532024	241595647	1	8	486	0.040484	63624
10873	0	ME3	11	86441108	86672636	-1	8	604	0.033829	231529
4199	0	ME1	6	83210389	83431219	-1	6	572	0.015699	220831
4200	0	ME2	18	50879062	50949795	1	7	584	0.013606	70734
51155	0.575185473650038	HN1	17	75135243	75154683	-1	5	178	0.031277	19441
56005	0	C19orf10	19	4657545	4670403	-1	5	173	0.067341	12859
79959	0	CEP76	18	12661753	12702777	-1	7	659	0.00676	41025
29851	1.2899130188936	ICOS	2	203936731	203961579	1	7	199	0.080994	24849
2746	0	GLUD1	10	87050202	87095019	-1	7	558	0.00188	44818
2747	0.405164731968259	GLUD2	X	121047608	121049942	1	7	558	0.022325	2335
3569	0.835683352634971	IL6	7	22727147	22732002	1	6	212	0.005687	4856
10556	0	RPP30	10	90871952	90908555	1	7	268	0.01429	36604
5552	0	SRGN	10	69088072	69104811	1	8	156	0.052226	16740
3399	0	ID3	1	23557930	23559794	-1	7	119	0.051605	1865
3397	0.0376060309071274	ID1	20	31605283	31606515	1	6	155	0.014722	1233
978	0	CDA	1	20588951	20618908	1	7	146	0.066659	29958
55250	0.591803474230356	ELP2	18	36129874	36174725	1	7	826	0.012349	44852
83734	0	ATG10	5	81972025	82256139	1	6	220	0.013981	284115
22928	0	SEPHS2	16	30443625	30445975	-1	7	360	0.00816	2351
6747	0	SSR3	3	156540140	156555184	-1	9	185	0.015951	15045
23279	0	NUP160	11	47778102	47848505	-1	6	1434	0.013518	70404
29982	0.0376060319759551	NRBF2	10	63133247	63155031	1	10	287	0.016481	21785
6996	0	TDG	12	103965815	103988878	1	7	410	0.027976	23064
7386	1.43694363590709	UQCRFS1	19	29207260	29213229	-1	10	274	0.093479	5970
9282	0	MED14	X	40649543	40736122	-1	7	1454	0.014033	86580
6621	0	SNAPC4	9	136375569	136400208	-1	7	1451	0.049097	24640
4602	0	MYB	6	135181315	135219173	1	8	761	0.012341	37859
4603	0	MYBL1	8	66562175	66613249	-1	6	733	0.019712	51075
4605	0	MYBL2	20	43667019	43716496	1	8	700	0.01792	49478
570	1.12137452038249	BAAT	9	101360417	101385005	-1	7	418	0.093461	24589
10965	0.727512869846459	ACOT2,ACOT1	14	73567620	73575658	1	6	463	0.005033	8039
122970	0.437916312105461	ACOT4	14	73591659	73595766	1	8	421	0.036104	4108
3606	0	IL18	11	112143251	112164117	-1	7	193	0.106237	20867
79577	0	CDC73	1	193121958	193254815	1	6	531	0.010759	132858
50846	0	DHH	12	49089421	49094819	-1	6	396	0.055409	5399
3549	0.0376060341136101	IHH	2	219054420	219060516	-1	7	411	0.02703	6097
6469	0	SHH	7	155802864	155812273	-1	5	462	0.013673	9410
64928	0	MRPL14	6	44113635	44127454	-1	6	145	0.015287	13820
10419	0	PRMT5	14	22920511	22929585	-1	7	637	0.013735	9075
57325	0	CSRP2BP	20	18142224	18188387	1	7	782	0.010513	46164
54949	0	SDHAF2	11	61430125	61446767	1	7	166	0.019014	16643
389421	0.837521819899767	LIN28B	6	104950467	105083332	1	9	250	0.004509	132866
79727	0	LIN28A	1	26410778	26429728	1	10	209	0.045012	18951
3297	0	HSF1	8	144291588	144314722	1	5	526	0.01608	23135
91703	1.05898155269427	ACY3	11	67642555	67650659	-1	7	319	0.101889	8105
443	0	ASPA	17	3474110	3499406	1	7	313	0.095346	25297
1340	0	COX6B1	19	35648223	35658784	1	7	86	0.119795	10562
65018	0.731585752124684	PINK1	1	20633455	20651511	1	6	581	0.022669	18057
9125	0	RQCD1	2	218568580	218596435	1	10	299	0.007818	27856
11315	0	PARK7	1	7961654	7985282	1	9	189	0.014338	23629
55847	0	CISD1	10	58269102	58290992	1	11	108	0.023521	21891
140606	0	RP3-412A9.11	22	31104777	31107565	-1	5	144	0.082557	2789
3705	0	ITPK1	14	92936914	93115918	-1	6	414	0.016422	179005
64343	0	AZI2	3	28322353	28349424	-1	9	392	0.028048	27072
4848	0	CNOT2	12	70242882	70354993	1	6	540	0.003925	112112
9049	0	AIP	11	67483034	67491108	1	6	330	0.03375	8075
6144	0.21218802394098	RPL21	13	27251555	27256568	1	8	160	0.005815	5014
2055	0	CLN8	8	1755778	1786570	1	6	286	0.018584	30793
8379	0	MAD1L1	7	1815792	2232948	-1	8	718	0.066914	417157
55811	1.34468882769182	ADCY10	1	167809120	167914369	-1	6	1610	0.120115	105250
8165	0.196404182853704	AKAP1	17	57085092	57121349	1	8	895	0.058334	36258
1393	0.8126471166155	CRHBP	5	76952855	76969474	1	6	322	0.007984	16620
6240	0	RRM1	11	4094694	4138876	1	8	792	0.018085	44183
25936	0.856605981247749	NSL1	1	212726153	212791797	-1	7	281	0.023689	65645
5564	0	PRKAB1	12	119667864	119681624	1	8	270	0.01129	13761
5565	0	PRKAB2	1	147155106	147172589	-1	8	272	0.022381	17484
2547	0	XRCC6	22	41621163	41664048	1	11	609	0.029979	42886
9377	0.0880111737071686	COX5A	15	74920275	74938154	-1	9	150	0.037025	17880
6187	0	RPS2	16	1962061	1964826	-1	30	293	0.182984	2766
60412	0.201361043562829	EXOC4	7	133253067	134065761	1	5	974	0.003713	812695
26610	0.698565567731473	ELP4	11	31509729	31784525	1	7	382	0.02626	274797
2524	0	FUT2	19	48695971	48705934	1	5	340	0.085314	9964
2523	0	FUT1	19	48748011	48755390	-1	6	366	0.13327	7380
1399	0.771330291186805	CRKL	22	20917426	20953749	1	6	303	0.005416	36324
200081	0	TXLNA	1	32179695	32198285	1	7	546	0.041816	18591
55787	0.316448893409296	TXLNG	X	16786432	16844519	1	5	524	0.008756	58088
9627	0	SNCAIP	5	122311558	122464099	1	8	970	0.014318	152542
54700	0	RRN3	16	15060022	15094311	-1	5	607	0.0031	34290
138050	0	HGSNAT	8	43140449	43202827	1	6	635	0.178371	62379
245930	0	DEFB116	20	31303212	31308585	-1	6	102	0.096289	5374
255967	0.0283021564273683	PAN3	13	28136860	28295338	1	7	741	0.004787	158479
28998	0	MRPL13	8	120395844	120445407	-1	7	178	0.031838	49564
100529063	0	BCL2L2-PABPN1,PABPN1	14	23306762	23326185	1	8	306	0.003472	19424
644414	0.852187482987441	DEFB131	4	9444534	9450514	1	5	70	0.015592	5981
64320	0	RNF25	2	218663864	218672058	-1	7	459	0.050696	8195
121441	0.587294204087385	NEDD1	12	96907223	96953696	1	8	660	0.014019	46474
84153	0.916421422726206	RNASEH2C	11	65717673	65720938	-1	6	164	0.163029	3266
64151	0	NCAPG	4	17810813	17845719	1	7	1015	0.023993	34907
4154	0	MBNL1	3	152244321	152465780	1	7	387	0.003056	221460
7018	1.51195006559871	TF	3	133746133	133779006	1	7	697	0.066646	32874
4057	0	LTF	3	46436005	46465142	-1	7	710	0.032983	29138
51616	0	TAF9B	X	78129748	78140998	-1	8	251	0.015674	11251
6880	0	TAF9	5	69364743	69370013	-1	6	263	0.020847	5271
166929	0	SGMS2	4	107824565	107915047	1	8	365	0.024848	90483
259230	0	SGMS1	10	50305585	50623977	-1	9	419	0.004476	318393
116028	0	RMI2	16	11345454	11351760	1	8	147	0.077556	6307
84274	0	COQ5	12	120503279	120529161	-1	6	327	0.023425	25883
4126	1.43096731390687	MANBA	4	102631486	102760994	-1	8	879	0.033229	129509
51074	0.499931986124223	APIP	11	34882295	34916411	-1	6	224	0.027777	34117
84174	0	SLA2	20	36612519	36646216	-1	8	261	0.042013	33698
6503	0	SLA	8	133036728	133103066	-1	8	276	0.03268	66339
143662	1.66361032718333	MUC15	11	26559032	26572268	-1	8	359	0.052523	13237
2820	0	GPD2	2	156435453	156586403	1	8	727	0.018075	150951
4686	0	NCBP1	9	97633423	97673748	1	8	790	0.01534	40326
642	0.670522051885235	BLMH	17	30248195	30292166	-1	8	455	0.007807	43972
64960	0	MRPS15	1	36455761	36464439	-1	10	257	0.046921	8679
920	0.547728643209447	CD4	12	6789472	6820810	1	7	458	0.081165	31339
22994	1.01076443959445	AZI1	17	81189593	81222983	-1	7	1082	0.049174	33391
23332	0	CLASP1	2	121337776	121649476	-1	8	1538	0.009862	311701
23122	0	CLASP2	3	33496245	33718356	-1	6	1502	0.051653	222112
5264	0	PHYH	10	13277796	13300138	-1	7	338	0.044491	22343
23626	0	SPO11	20	57329775	57343993	1	7	396	0.013255	14219
55821	0	ALLC	2	3658196	3702671	1	7	410	0.040336	44476
8481	0	OFD1	X	13715430	13769361	1	7	1012	0.029567	53932
51497	0	TH1L	20	58981208	58995133	1	8	590	0.031101	13926
8894	0	EIF2S2	20	34088309	34112279	-1	9	333	0.010385	23971
25904	0.436293828687705	CNOT10	3	32685145	32773875	1	7	744	0.012065	88731
92552	0	ATXN3L	X	13318647	13320399	-1	5	353	0.056202	1753
4287	0	ATXN3	14	92058552	92106621	-1	5	360	0.002765	48070
5828	0.00626510559018269	PEX2	8	76980258	77001044	-1	7	305	0.037345	20787
7372	1.09684482794931	UMPS	3	124730366	124749273	1	7	480	0.033029	18908
613210	0	DEFB136	8	11973937	11974599	-1	7	78	0.092831	663
10397	0.627708344772198	NDRG1	8	133237171	133297304	-1	8	394	0.016037	60134
57447	0	NDRG2	14	21016763	21070872	-1	8	371	0.021174	54110
64969	0	MRPS5	2	95087207	95122009	-1	6	430	0.083816	34803
1447	0	CSN2	4	69955256	69961008	-1	8	226	0.04107	5753
10084	0	PQBP1	X	48897908	48903145	1	9	265	0.015864	5238
5105	0	PCK1	20	57561081	57566459	1	8	622	0.054282	5379
5106	0	PCK2	14	24094138	24104130	1	5	640	0.019397	9993
1861	0	TOR1A	9	129812942	129824162	-1	7	344	0.027302	11221
112398	0.0588566185329027	EGLN2	19	40799143	40808441	1	7	407	0.01707	9299
112399	0.0376060319759551	EGLN3	14	33924215	33951078	-1	8	239	0.00419	26864
51330	0	TNFRSF12A	16	3020312	3022383	1	7	129	0.050793	2072
515	0	ATP5F1	1	111448845	111461918	1	10	256	0.048889	13074
11231	0	SEC63	6	107867756	107958278	-1	7	760	0.013188	90523
2671	0	GFER	16	1984149	1987749	1	5	205	0.091622	3601
440	0	ASNS	7	97852117	97872542	-1	8	561	0.024831	20426
8717	0	TRADD	16	67154185	67159909	-1	7	311	0.035399	5725
81855	0	SFXN3	10	101031239	101041241	1	7	325	0.016443	10003
112849	1.28424007370951	L3HYPDH	14	59458966	59484473	-1	7	354	0.044733	25508
3631	0	INPP4A	2	98444858	98591598	1	8	972	0.033817	146741
8821	0	INPP4B	4	142028028	142846451	-1	7	924	0.016677	818424
2010	0	EMD	X	154379237	154381523	1	7	254	0.125424	2287
54948	0	MRPL16	11	59806135	59810872	-1	9	251	0.028887	4738
83464	0	APH1B	15	63277550	63309126	1	5	257	0.038107	31577
10269	0.241757226946897	ZMPSTE24	1	40258050	40294184	1	5	454	0.016547	36135
9477	0	MED20	6	41905354	41921139	-1	5	212	0.003431	15786
55824	0.0376060298382997	PAG1	8	80967810	81112068	-1	9	432	0.02967	144259
253260	0.604586041022578	RICTOR	5	38937920	39074408	-1	8	1708	0.004887	136489
8772	0.549083738444896	FADD	11	70203163	70207402	1	6	208	0.025037	4240
4074	0	M6PR	12	8940361	8949761	-1	8	278	0.021002	9401
29093	0	MRPL22	5	154941073	154969411	1	5	206	0.004242	28339
4706	0	NDUFAB1	16	23581014	23596318	-1	8	156	0.066661	15305
58191	0	CXCL16	17	4733529	4739928	-1	9	271	0.075974	6400
123283	1.41833088401254	TARSL2	15	101653752	101724604	-1	7	793	0.018977	70853
6897	0	TARS	5	33440696	33468091	1	7	723	0.032501	27396
80222	1.44842177633187	TARS2	1	150487364	150507609	1	8	718	0.004067	20246
169355	0	IDO2	8	39934955	40016391	1	5	403	0.052338	81437
3620	1.67122832594274	IDO1	8	39913809	39928790	1	7	401	0.090868	14982
388531	0.184629686395343	RGS9BP	19	32675407	32678300	1	7	235	0.031659	2894
51259	0	TMEM216	11	61392360	61398863	1	5	84	0.012071	6504
9114	0.0376060298382997	ATP6V0D1	16	67438014	67481186	-1	7	351	0.062993	43173
245972	0	ATP6V0D2	8	86098910	86154225	1	6	350	0.011122	55316
2071	0	ERCC3	2	127257290	127294176	-1	7	782	0.02152	36887
2620	0	GAS2	11	22666614	22813001	1	9	313	0.015236	146388
2052	0	EPHX1	1	225810095	225845563	1	6	455	0.03124	35469
55775	0	TDP1	14	89955600	90044764	1	8	608	0.013197	89165
6452	0	SH3BP2	4	2793023	2841096	1	6	568	0.062066	48074
57405	0.768612779594878	SPC25	2	168870891	168890767	-1	6	224	0.023024	19877
95681	1.16798633065147	CEP41	7	130393771	130441210	-1	8	373	0.029339	47440
1355	0	COX15	10	99696131	99732666	-1	8	410	0.032483	36536
252983	0	STXBP4	17	54968765	55164285	1	8	553	0.014711	195521
55315	0	SLC29A3	10	71319253	71363390	1	7	475	0.066194	44138
2030	0.926697839781302	SLC29A1	6	44219505	44234151	1	9	456	0.039366	14647
3177	1.16300176413654	SLC29A2	11	66362521	66372265	-1	5	456	0.050829	9745
222962	0	SLC29A4	7	5274464	5304073	1	5	528	0.093334	29610
81030	0	ZBP1	20	57603846	57620576	-1	7	429	0.062211	16731
197258	0	FUK	16	70454584	70480274	1	8	1084	0.037457	25691
23173	0	METAP1	4	98995637	99062809	1	9	386	0.009615	67173
55290	0	BRF2	8	37843880	37849913	-1	8	419	0.036706	6034
1535	0	CYBA	16	88643289	88651084	-1	6	195	0.069746	7796
10569	0	SLU7	5	160401641	160419161	-1	8	586	0.006023	17521
245908	0	DEFB105A,DEFB105B	8	7822008	7823838	-1	7	78	0.064558	1831
4331	0	MNAT1	14	60734741	60968680	1	5	309	0.016145	233940
8731	0	RNMT	18	13726660	13764556	1	8	476	0.00878	37897
25946	0	ZNF385A	12	54369129	54391299	-1	7	386	0.011341	22171
9489	0	PGS1	17	78378624	78424659	1	6	556	0.019965	46036
100188893	0	TOMM6	6	41787443	41789896	1	7	74	0.055109	2454
646625	0	PRHOXNB	13	27978106	27988637	-1	7	173	0.033556	10532
5350	0.935489521894384	PLN	6	118548279	118560424	1	6	52	0.019786	12146
84701	0	COX4I2	20	31637882	31645032	1	6	171	0.025339	7151
1327	1.50420039777224	COX4I1	16	85799567	85807002	1	8	169	0.088237	7436
7353	0	UFD1L	22	19449941	19479295	-1	9	307	0.023062	29355
318	0	NUDT2	9	34329506	34343713	1	9	147	0.032924	14208
84265	0.907711700836104	POLR3GL	1	145959014	145978848	1	5	218	0.014808	19835
6924	0	TCEB3	1	23743366	23762059	1	8	772	0.042931	18694
6863	0	TAC1	7	97731959	97740472	1	8	129	0.016706	8514
3381	0.411838949559907	IBSP	4	87799550	87812449	1	8	317	0.04289	12900
6696	1.00021293198033	SPP1	4	87975650	87983411	1	6	314	0.030173	7762
6231	0	RPS26	12	56041902	56044223	1	6	115	0.029837	2322
375775	0	PNPLA7	9	137459952	137550613	-1	6	1295	0.02161	90662
10908	0	PNPLA6	19	7534152	7561767	1	7	1374	0.012771	27616
8995	0.904266547129414	TNFSF18	1	173041220	173050963	-1	7	199	0.011655	9744
138716	0	RPP25L	9	34610485	34612113	-1	9	163	0.034957	1629
54913	0	RPP25	15	74955102	74957434	-1	6	199	0.09883	2333
4717	0	NDUFC1	4	139289917	139302551	-1	7	76	0.049332	12635
199857	0	ALG14	1	94982723	95072956	-1	8	216	0.024912	90234
55788	0.386339443504038	LMBRD1	6	69675749	69797157	-1	7	540	0.018212	121409
9559	0	VPS26A	10	69124152	69172861	1	6	327	0.007243	48710
2537	0	IFI6	1	27666061	27672213	-1	8	130	0.160298	6153
1777	1.58194661550211	DNASE2	19	12875211	12881521	-1	8	360	0.101745	6311
58511	0	DNASE2B	1	84398532	84415008	1	8	361	0.01378	16477
6185	0	RPN2	20	37179051	37241623	1	9	631	0.018959	62573
3646	0.0376060341136101	EIF3E	8	108201743	108248730	-1	8	445	0.025547	46988
93100	0	NAPRT1	8	143574785	143578351	-1	8	559	0.03364	3567
8664	0	EIF3D	22	36510850	36529230	-1	7	548	0.008805	18381
7507	0	XPA	9	97634451	97697409	-1	5	272	0.027574	62959
90423	0	ATP6V1E2	2	46511847	46542412	-1	8	226	0.027542	30566
783	0	CACNB2	10	18140677	18541759	1	5	589	0.011215	401083
782	0.0376060298382997	CACNB1	17	39173456	39197703	-1	6	598	0.012204	24248
784	0.120949323386418	CACNB3	12	48814432	48828943	1	7	484	0.015393	14512
785	0.0376060298382997	CACNB4	2	151832771	152099079	-1	8	520	0.009973	266309
91942	0	NDUFAF2	5	60945129	61153037	1	7	169	0.029531	207909
7135	0	TNNI1	1	201403767	201421746	-1	7	187	0.033317	17980
7137	0.650192677169715	TNNI3	19	55151767	55157732	-1	7	210	0.056909	5966
7136	0	TNNI2	11	1839003	1841680	1	7	178	0.050833	2678
55957	0	LIN37	19	35748361	35754519	1	6	246	0.026692	6159
55778	0	ZNF839	14	102317377	102343174	1	5	806	0.021254	25798
5805	0	PTS	11	112226365	112233973	1	5	145	0.075609	7609
1337	0	COX6A1	12	120438090	120440742	1	15	109	0.010264	2653
1339	0.00257712496484788	COX6A2	16	31427731	31428428	-1	6	97	0.040551	698
7095	0.12722583884936	SEC62	3	169966792	169998373	1	8	399	0.017973	31582
23475	0	QPRT	16	29679042	29698003	1	5	293	0.06235	18962
6470	0	SHMT1	17	18327860	18363563	-1	8	483	0.01863	35704
2271	0	FH	1	241497557	241519785	-1	7	510	0.024897	22229
8878	0	SQSTM1	5	179806388	179838078	1	7	440	0.000214	31691
55696	0	RBM22	5	150690790	150701107	-1	7	420	0.015611	10318
6742	0	SSBP1	7	141738321	141750488	1	7	148	0.05156	12168
10623	0	POLR3C	1	145824141	145842505	1	7	534	0.014179	18365
152789	1.53609163286397	JAKMIP1	4	6026199	6200591	-1	5	824	0.041367	174393
222	0.559268337737233	ALDH3B2	11	67662162	67681214	-1	6	385	0.096838	19053
218	0	ALDH3A1	17	19737984	19748433	-1	5	436	0.024879	10450
224	1.6181950830765	ALDH3A2	17	19648751	19677595	1	8	508	0.034975	28845
57820	0	CCNB1IP1	14	20311368	20333312	-1	8	277	0.010236	21945
3176	1.68809057904073	HNMT	2	137964238	138016364	1	9	292	0.028432	52127
637	1.51892575635787	BID	22	17734140	17774665	-1	8	226	0.122847	40526
80145	0	THOC7	3	63833870	63864396	-1	8	202	0.039778	30527
276	1.2474006392226	AMY1C,AMY1A,AMY2B,AMY2A,AMY1B	1	103651199	103664552	1	12	511	0.052079	13354
5359	0.0376060298382997	PLSCR1	3	146515180	146544841	-1	13	318	0.010801	29662
84912	0	SLC35B4	7	134289337	134317075	-1	7	331	0.016602	27739
5373	0	PMM2	16	8797813	8849337	1	7	246	0.028725	51525
5372	0.0376060298382997	PMM1	22	41576886	41589867	-1	6	262	0.060917	12982
4725	1.17179884054462	NDUFS5	1	39026295	39034636	1	14	106	0.091599	8342
79873	0	NUDT18	8	22106872	22109419	-1	8	323	0.040859	2548
3141	1.32204464685886	HLCS	21	36750888	36990245	-1	8	726	0.048545	239358
7439	0	BEST1	11	61949884	61964463	1	7	585	0.026042	14580
54831	0	BEST2	19	12751786	12758458	1	6	509	0.052308	6673
266675	0.732898749830302	BEST4	1	44782157	44787976	-1	7	473	0.047119	5820
144453	0.0376060341136101	BEST3	12	69643508	69699416	-1	8	669	0.011795	55909
7802	0.338428482539692	DNALI1	1	37556919	37566857	1	8	280	0.05432	9939
6210	0.00192982311632859	RPS15A	16	18782955	18790334	-1	6	130	0.005733	7380
54539	0.962642247060676	NDUFB11	X	47142216	47145210	-1	8	153	0.038542	2995
80152	0	CENPT	16	67828157	67847458	-1	8	561	0.053444	19302
4728	0	NDUFS8	11	68030617	68036647	1	8	210	0.018001	6031
84501	0.664718476877146	SPIRE2	16	89828475	89871319	1	5	634	0.062984	42845
56907	0	SPIRE1	18	12446512	12661489	-1	9	598	0.003854	214978
140838	0	NANP	20	25612935	25624012	-1	7	248	0.035571	11078
23171	0	GPD1L	3	32106511	32168715	1	6	336	0.024201	62205
2819	0	GPD1	12	50103819	50111320	1	7	349	0.014103	7502
5723	0.632633335159243	PSPH	7	56010363	56051604	-1	7	225	0.009697	41242
635	0	BHMT	5	79111781	79132290	1	7	406	0.021329	20510
23743	0	BHMT2	5	79069724	79090074	1	7	363	0.016152	20351
90411	0.0271550750506784	MCFD2	2	46901870	46941855	-1	6	146	0.020952	39986
66008	0.377490559880839	TRAK2	2	201377207	201451596	-1	7	914	0.011656	74390
10284	0	SAP18	13	21140514	21149085	1	6	172	0.00471	8572
65003	0	MRPL11	11	66435079	66466439	-1	7	192	0.054488	31361
57817	0	HAMP	19	35282507	35285143	1	7	84	0.022574	2637
55110	0	MAGOHB	12	10603765	10613609	-1	11	148	0.013698	9845
4116	0.00119603991346835	MAGOH	1	53226892	53238610	-1	6	146	0.007032	11719
80728	0	ARHGAP39	8	144529179	144613506	-1	8	1114	0.044132	84328
7360	0	UGP2	2	63840950	63891562	1	9	504	0.009888	50613
25956	0.432968816591377	SEC31B	10	100486646	100519838	-1	8	1179	0.028369	33193
22872	0	SEC31A	4	82818661	82891266	-1	7	1220	0.010177	72606
10018	0.886826039842101	BCL2L11	2	111120914	111168445	1	7	198	0.015149	47532
286826	0.00251514607119277	LIN9	1	226231149	226310088	-1	6	531	0.007212	78940
22916	0.087268396892861	NCBP2	3	196935402	196942593	-1	8	156	0.035686	7192
3596	0	IL13	5	132658173	132661109	1	7	146	0.065657	2937
80235	0	PIGZ	3	196946343	196968871	-1	6	579	0.04065	22529
84296	0.0117374255826631	GINS4	8	41529206	41545046	1	7	223	0.029022	15841
1201	0	CLN3	16	28466653	28492302	-1	7	438	0.039488	25650
55781	0	RIOK2	5	97160867	97183301	-1	8	552	0.021726	22435
2760	1.32169157786558	GM2A	5	151253052	151270394	1	6	193	0.031358	17343
51606	0.788841964440806	ATP6V1H	8	53715543	53843311	-1	7	483	0.021465	127769
2581	0	GALC	14	87837820	87993665	-1	7	685	0.026023	155846
336	1.40491628069947	APOA2	1	161222293	161223628	-1	5	100	0.076151	1336
84134	0.00211497731510546	TOMM40L	1	161225939	161230746	1	6	308	0.002832	4808
10452	0	TOMM40	19	44891220	44903689	1	9	361	0.012738	12470
